Date,BTC,ETH,LTC
10/15/2017,-2.633841359,-0.893032843,2.372471846
10/16/2017,0.834771353,-0.953964999,-1.291478102
10/17/2017,-2.097252532,-4.889857302,-7.958450902
10/18/2017,-0.264379613,-0.871383583,2.104609254
10/19/2017,2.107612482,-1.982376979,-1.631956601
10/20/2017,5.306632436,-1.324946292,0.989125183
10/21/2017,0.335192048,-1.256225255,-3.528556676
10/22/2017,-0.384312216,-1.579347912,-2.394946185
10/23/2017,-1.299844202,-2.875653008,-3.322951821
10/24/2017,-6.807047495,3.965147314,1.899117744
10/25/2017,4.055984512,-0.135091274,0.949018683
10/26/2017,2.678414798,-0.469238821,-1.338722435
10/27/2017,-2.098793265,0.302163404,-0.727686116
10/28/2017,-0.481067973,-0.378249155,-1.153935498
10/29/2017,6.966000269,2.966610769,4.410909504
10/30/2017,-0.378954843,0.87286104,-1.253625576
10/31/2017,5.511271111,-0.608286978,-1.128555909
11/1/2017,4.621083445,-4.637453929,-4.615444197
11/2/2017,4.598428893,-1.462153694,2.926807117
11/3/2017,1.826089793,6.360532102,2.638236462
11/4/2017,2.388959047,-1.714692774,-2.036615969
11/5/2017,0.372088704,-1.399809525,-0.528373528
11/6/2017,-5.192778338,0.887386476,0.780507044
11/7/2017,1.731799478,-1.416231189,11.09496389
11/8/2017,4.413399947,4.890741795,2.084829942
11/9/2017,-4.237573753,3.822433468,2.711385614
11/10/2017,-7.355414726,-6.74106899,-7.794649501
11/11/2017,-3.936756152,5.155507072,5.135323029
11/12/2017,-6.410127528,-2.152341674,-5.293294891
11/13/2017,10.24223964,2.860599335,4.052337506
11/14/2017,1.162586775,6.603710698,2.089858767
11/15/2017,10.2443588,-1.26588413,1.825156852
11/16/2017,7.602308224,-0.729843213,11.33844329
11/17/2017,-2.066896794,0.444211133,-4.913021826
11/18/2017,1.052792461,4.578297571,3.070490022
11/19/2017,3.162202719,1.948720645,2.793651715
11/20/2017,2.042551029,3.48321468,0.926811564
11/21/2017,-1.577680371,-1.725795493,-3.078776975
11/22/2017,2.258507894,5.61902077,2.662497917
11/23/2017,-2.602271629,7.753532458,1.85080694
11/24/2017,2.673548434,15.7850792,6.480037542
11/25/2017,6.50896101,-1.818237418,13.91411934
11/26/2017,6.138491623,1.083904295,-3.253996142
11/27/2017,5.227985641,1.914799537,6.60550079
11/28/2017,2.44898787,-1.551561393,4.837301711
11/29/2017,-1.691945872,-9.59585644,-10.89491332
11/30/2017,3.488753684,4.582444203,3.22504659
12/1/2017,7.250625667,4.344751944,12.08299727
12/2/2017,0.902000834,-0.662537691,1.293180292
12/3/2017,2.244781742,0.518717631,0.976231436
12/4/2017,2.949696147,0.933988453,2.935918929
12/5/2017,2.226091991,-1.472340506,-1.764262729
12/6/2017,19.92833385,-7.488542107,-1.997134424
12/7/2017,25.24716944,1.357942039,-2.052376538
12/8/2017,-7.431961921,4.977582577,27.01491171
12/9/2017,-8.396201174,3.831100972,24.34679808
12/10/2017,1.826304742,-6.711905113,-4.239832335
12/11/2017,9.585001699,16.62021426,44.08919519
12/12/2017,2.82579701,26.45807081,47.59783585
12/13/2017,-5.783393706,7.88049634,-4.288034516
12/14/2017,0.949530036,-0.989097313,-7.69128677
12/15/2017,6.899905759,-1.633762567,7.321496086
12/16/2017,10.11187707,1.718317014,-0.269200585
12/17/2017,-1.828959773,3.413628915,6.604969762
12/18/2017,-0.138978302,10.37119989,12.43007324
12/19/2017,-6.99741582,4.049352568,-2.25570633
12/20/2017,-6.480953498,-0.935750399,-10.17321463
12/21/2017,-4.942670737,0.241365352,0.902992292
12/22/2017,-12.47303053,-17.80655138,-16.54686163
12/23/2017,6.271059533,6.597966906,8.807536953
12/24/2017,-5.26151348,-3.508405457,-4.26202902
12/25/2017,0.723834979,10.32718859,-0.938472461
12/26/2017,14.78049027,1.044875817,4.796804016
12/27/2017,-1.623000306,-1.42071686,-5.001670731
12/28/2017,-7.77851438,-3.38457641,-8.172719505
12/29/2017,0.340260843,2.248093949,-1.771693646
12/30/2017,-11.62647874,-4.821569492,-10.81009589
12/31/2017,9.297263565,5.503738709,5.997815045
1/1/2018,-3.526321496,2.102197288,-1.319707488
1/2/2018,9.701105575,14.47023647,11.63631457
1/3/2018,1.461079526,8.850306371,-4.034671419
1/4/2018,2.619565818,1.890687526,-1.629389799
1/5/2018,11.73329258,1.712467826,3.273398169
1/6/2018,0.559396426,4.406054263,18.92840107
1/7/2018,-5.987336053,10.70290149,-2.699582711
1/8/2018,-7.935014996,-0.402370407,-11.33225039
1/9/2018,-3.788368137,13.1655209,-3.411751459
1/10/2018,2.589167819,-3.379140777,1.40910178
1/11/2018,-10.46863431,-8.033786398,-8.443308522
1/12/2018,4.287695017,10.24043808,3.265525661
1/13/2018,2.715195346,9.677984428,9.43062035
1/14/2018,-4.096044566,-2.123288342,-7.916105234
1/15/2018,0.347079582,-5.476413362,-2.472400094
1/16/2018,-16.85480133,-18.44000363,-19.09277153
1/17/2018,-2.627391236,-3.743030987,-0.96372199
1/18/2018,2.558861609,2.172051171,3.388984795
1/19/2018,1.154694119,0.272122102,0.065858158
1/20/2018,11.12910528,11.16832361,9.356149582
1/21/2018,-10.07117162,-9.139078544,-9.760778546
1/22/2018,-5.764598947,-4.413188889,-5.468414364
1/23/2018,-0.576321402,-1.697566526,-1.222717242
1/24/2018,4.517684134,7.35640757,1.226044316
1/25/2018,-0.880328156,-0.259732893,0.158346825
1/26/2018,-0.781569151,-0.081435658,-1.96259521
1/27/2018,2.410618191,4.91862921,2.349297958
1/28/2018,3.020790633,12.55025164,7.175239535
1/29/2018,-4.156515771,-5.108307677,-6.293556678
1/30/2018,-10.53521962,-9.407454702,-9.021050051
1/31/2018,1.135923258,4.404699129,-1.164720279
2/1/2018,-10.27834197,-7.289572274,-12.88881064
2/2/2018,-3.70523478,-11.67112543,-7.672684261
2/3/2018,3.897292484,5.26695788,21.97535579
2/4/2018,-9.786476104,-13.41643448,-7.628708955
2/5/2018,-15.96880738,-16.38121067,-15.33186491
2/6/2018,11.4838098,13.63577415,14.09159439
2/7/2018,-1.711377289,-4.545834774,-3.348458638
2/8/2018,8.453807821,8.022927154,8.149606205
2/9/2018,5.703048831,8.077453831,9.690493604
2/10/2018,-1.317160756,-2.653121513,-5.097282561
2/11/2018,-5.705588718,-5.317783403,-4.24376206
2/12/2018,9.798315085,6.634301289,8.440827126
2/13/2018,-3.677344506,-2.699296242,-1.245307472
2/14/2018,10.42437825,9.26379625,33.7221206
2/15/2018,7.07526797,1.45253421,5.655726624
2/16/2018,0.663951816,0.772059124,2.084053351
2/17/2018,8.587144456,3.167194533,-0.286365881
2/18/2018,-5.047381734,-5.152776644,-5.98304932
2/19/2018,6.382797369,2.158622789,3.393506257
2/20/2018,1.589270694,-5.137813035,4.390801814
2/21/2018,-6.254985641,-5.070519911,-8.374021617
2/22/2018,-6.411363139,-4.36791811,-8.457387733
2/23/2018,2.959516342,6.31658644,7.168680798
2/24/2018,-4.737642732,-2.739448268,0.053983057
2/25/2018,-1.511655774,0.510994203,5.277864385
2/26/2018,7.263210632,2.900652794,0.220886489
2/27/2018,3.462040988,1.029547652,-1.974550597
2/28/2018,-3.055299768,-2.626318892,-6.326896598
3/1/2018,5.319339379,1.987962814,3.378592649
3/2/2018,1.236420327,-1.759571736,1.33778298
3/3/2018,3.637788604,0.043408646,-0.899995484
3/4/2018,0.199303808,1.10274469,1.498265083
3/5/2018,0.527250074,-1.49928322,-1.22731769
3/6/2018,-6.855429512,-4.302883889,-6.901387468
3/7/2018,-7.554152149,-7.848695452,-5.474027861
3/8/2018,-5.725317559,-6.407146598,-5.019399951
3/9/2018,-0.611600865,3.451624337,6.037582702
3/10/2018,-5.05003791,-5.765547759,-5.041462609
3/11/2018,8.037783476,5.306377138,6.30950242
3/12/2018,-3.899407019,-3.249927897,-5.669347671
3/13/2018,-0.111573862,-1.286591674,-1.375717253
3/14/2018,-10.06041511,-11.07889644,-8.351822139
3/15/2018,0.375471548,-0.486251536,2.09495909
3/16/2018,0.451630981,-1.576629671,0.592183062
3/17/2018,-5.054594084,-8.125275923,-7.543670616
3/18/2018,3.875261587,-2.557081585,0.722375803
3/19/2018,4.94876647,3.356954112,4.587401486
3/20/2018,3.276917998,0.080645522,4.762881856
3/21/2018,0.177378131,0.81787713,0.139204404
3/22/2018,-2.248899574,-3.921793384,-3.182455597
3/23/2018,1.731694039,-0.015380302,2.541670948
3/24/2018,-2.381858652,-2.442462598,-4.886436416
3/25/2018,-1.988203228,-0.408791616,0.283781289
3/26/2018,-3.370848501,-6.54908463,-6.785816588
3/27/2018,-4.584504764,-8.130403328,-9.00810652
3/28/2018,1.550355167,-0.852448174,-2.969540792
3/29/2018,-9.916170347,-13.51419308,-12.95512906
3/30/2018,-3.840241254,2.248114401,3.417363832
3/31/2018,1.204695215,0.459149806,-1.678778147
4/1/2018,-1.85415147,-4.250147196,-1.18775217
4/2/2018,3.500318161,1.796066273,3.544461732
4/3/2018,5.255795876,7.88458784,12.71017503
4/4/2018,-8.077536813,-8.719265046,-11.94169589
4/5/2018,-0.618188198,0.70662062,0.607196977
4/6/2018,-2.57140361,-3.378368999,-5.016324941
4/7/2018,4.140397499,4.058763263,2.74402663
4/8/2018,1.626808196,3.94327753,1.213655148
4/9/2018,-3.599192987,-0.49487017,-2.27838614
4/10/2018,0.945685121,3.943785465,-0.63222664
4/11/2018,1.954129517,3.934163413,3.525200531
4/12/2018,13.21595735,14.49365907,9.336303068
4/13/2018,0.08505195,-0.041794879,-3.078061
4/14/2018,1.143372984,1.774384133,0.749878287
4/15/2018,4.293260758,6.026990176,4.553660157
4/16/2018,-3.246930567,-3.865891454,-2.809641827
4/17/2018,-1.943001507,-1.614602188,3.578904321
4/18/2018,3.30710082,4.353797909,5.317916865
4/19/2018,1.603367819,8.21281991,4.502246027
4/20/2018,6.649384175,8.422251959,6.313738417
4/21/2018,0.562411889,-1.676578857,-4.245290053
4/22/2018,-1.046813318,2.719706203,-1.450309209
4/23/2018,1.45890947,3.326791993,3.732266424
4/24/2018,8.583925963,10.21091795,8.885930627
4/25/2018,-8.783292251,-13.09623019,-12.67756712
4/26/2018,4.926320698,7.700970433,6.158294073
4/27/2018,-3.172543782,-2.380329492,-5.058597502
4/28/2018,4.021683109,5.663707065,4.380251844
4/29/2018,0.755198764,0.761031226,0.876576834
4/30/2018,-1.895410927,-2.751849842,-3.354786346
5/1/2018,-1.315290124,0.550654229,0.007409632
5/2/2018,1.282048808,2.009464066,2.08029542
5/3/2018,5.499619251,13.44599858,6.519461445
5/4/2018,-0.442335834,0.780071576,4.539229661
5/5/2018,1.622456682,3.881751422,5.316728261
5/6/2018,-2.062766117,-2.917343178,-3.353917328
5/7/2018,-2.918652325,-4.870057308,-4.028524549
5/8/2018,-1.474333821,-0.115158848,-3.191427332
5/9/2018,0.978463813,-0.07730156,-1.605099475
5/10/2018,-3.01591248,-3.322993066,-4.575460656
5/11/2018,-6.661368467,-6.55747129,-8.5087634
5/12/2018,0.75104528,0.95086937,3.475133825
5/13/2018,2.57558641,6.916134137,1.907214113
5/14/2018,-0.081962859,-0.401769146,2.162010095
5/15/2018,-2.367960626,-2.967362787,-5.303491451
5/16/2018,-1.663260712,-0.256885099,-0.4375175
5/17/2018,-3.280150887,-4.864296159,-4.663677333
5/18/2018,1.935306566,3.22750266,2.473403421
5/19/2018,-0.045934467,0.311510323,-0.541684341
5/20/2018,3.226197586,2.704691615,3.235287071
5/21/2018,-1.107212475,-2.257161448,-3.71443784
5/22/2018,-4.480471393,-7.362605612,-4.33651851
5/23/2018,-6.018070302,-9.904576528,-7.27563203
5/24/2018,0.390589094,3.113510836,2.764969674
5/25/2018,-1.412876044,-2.496197951,-2.586183949
5/26/2018,-1.66120222,0.093060994,-0.975369541
5/27/2018,0.167761467,-2.488080434,-0.240962824
5/28/2018,-3.151778506,-9.889153253,-5.419009232
5/29/2018,4.716929241,9.563671677,7.141706149
5/30/2018,-0.884162324,-1.025485789,-1.701963474
5/31/2018,1.183415447,3.226467902,0.460296609
6/1/2018,0.630894062,0.415135632,1.559194606
6/2/2018,1.35252501,2.028289798,2.828668869
6/3/2018,1.004779295,4.481351527,1.7784885
6/4/2018,-2.66545494,-4.098788014,-4.459761036
6/5/2018,1.587464553,2.75183917,1.499542548
6/6/2018,0.264878836,-0.357614385,-0.425631437
6/7/2018,0.316962601,-0.319047118,0.200526314
6/8/2018,-0.694434016,-0.679126488,-1.10520224
6/9/2018,-1.218897286,-0.584786067,-1.951136128
6/10/2018,-9.903902586,-11.89550313,-9.085194491
6/11/2018,1.781602495,1.292547784,0.440940273
6/12/2018,-4.699056347,-6.833321407,-6.291156642
6/13/2018,-3.53155959,-3.894389093,-6.626567515
6/14/2018,5.125280729,8.847863525,7.524161052
6/15/2018,-3.277281593,-5.529283059,-4.426910286
6/16/2018,1.449375317,1.75925258,0.931979971
6/17/2018,-0.776929644,0.161315442,-1.511015226
6/18/2018,3.624250158,3.685296629,2.826562587
6/19/2018,0.521470773,3.674370788,0.018923132
6/20/2018,0.097635489,-0.313959088,-0.854127657
6/21/2018,-0.690758164,-1.659804596,-1.089869025
6/22/2018,-9.599929129,-11.67119251,-12.22547407
6/23/2018,1.295102804,1.868330945,-2.905874132
6/24/2018,0.174442757,-3.550533653,-2.211280061
6/25/2018,1.230315349,0.576395435,1.307669259
6/26/2018,-2.488490484,-5.982488876,-6.069279631
6/27/2018,1.041407917,2.216637613,4.934515608
6/28/2018,-4.120262961,-4.521153446,-7.103791184
6/29/2018,5.333498217,3.23038434,5.123590308
6/30/2018,2.98634998,4.396925266,3.307273056
7/1/2018,-0.28388782,-0.277251509,-1.390006037
7/2/2018,3.576053793,4.720893561,6.248784784
7/3/2018,-1.278923914,-2.346070966,-0.18274122
7/4/2018,1.040799845,0.672774556,0.461450278
7/5/2018,0.630390573,1.518022889,-2.028213785
7/6/2018,0.517534836,-0.084313616,-0.455951051
7/7/2018,2.748635289,3.72311472,3.386739712
7/8/2018,-1.211187672,-0.516823756,-4.415091891
7/9/2018,-0.474320235,-2.542731218,-1.867088573
7/10/2018,-6.108203434,-8.865028467,-5.904322892
7/11/2018,1.023069124,2.783914767,3.438845377
7/12/2018,-2.594330361,-3.682718301,-2.403175155
7/13/2018,0.148338863,0.919144834,0.174324057
7/14/2018,0.610291889,0.474392229,-0.286058301
7/15/2018,1.330758788,3.156259923,2.88912525
7/16/2018,6.00835668,6.848501274,7.166164109
7/17/2018,8.59257669,4.23253647,6.158924201
7/18/2018,0.679408195,-4.089607051,-3.166824752
7/19/2018,1.303526639,-2.267162905,-0.338533062
7/20/2018,-1.509737454,-4.029008725,-4.515062846
7/21/2018,0.886034882,2.604406199,2.065501107
7/22/2018,-0.010780075,-0.600946222,-1.548236768
7/23/2018,3.944463358,-1.915344671,-0.869447617
7/24/2018,9.248469814,6.325784502,8.312191275
7/25/2018,-2.883091443,-1.435202755,-3.363941428
7/26/2018,-2.808936564,-1.789661221,-2.612609379
7/27/2018,2.68411669,1.213049381,0.519001326
7/28/2018,0.332401623,-0.589349642,-0.994037205
7/29/2018,0.321155847,-0.049904218,0.550198827
7/30/2018,-0.462130146,-2.053724754,-1.467815612
7/31/2018,-4.890178082,-5.078747447,-3.799157618
8/1/2018,-1.998984456,-3.023967015,-2.317000333
8/2/2018,-0.757520454,-1.931328547,-2.205103954
8/3/2018,-1.754422295,1.367111991,1.834410276
8/4/2018,-5.401116051,-2.632316437,-5.593308412
8/5/2018,0.506620808,0.801463685,1.899898907
8/6/2018,-1.650710978,-0.93979328,-0.939950192
8/7/2018,-2.857960436,-6.502514123,-7.738701313
8/8/2018,-6.623905754,-6.207537822,-8.331934364
8/9/2018,4.161727031,2.51673549,2.38500995
8/10/2018,-5.839016298,-8.59219031,-7.169025043
8/11/2018,1.795072359,-3.610072412,-1.742432994
8/12/2018,0.428226132,-0.789164081,1.660405925
8/13/2018,-0.397301105,-10.34984869,-4.179969729
8/14/2018,-1.553930575,-2.639832608,-4.026166228
8/15/2018,1.755083055,1.230409855,-0.108135558
8/16/2018,0.415469237,2.012287694,1.580721942
8/17/2018,3.881774026,9.610622908,11.11323873
8/18/2018,-2.383816136,-6.308255483,-6.890583062
8/19/2018,1.281337737,1.697700905,1.158081987
8/20/2018,-3.036242222,-8.815164239,-6.805085824
8/21/2018,2.856925261,2.781108482,4.359566165
8/22/2018,-1.726829302,-3.760674741,-1.830696143
8/23/2018,2.480431492,2.12389592,4.021793975
8/24/2018,2.83218791,2.115814466,0.671490251
8/25/2018,0.643307107,-1.173640134,-0.037798112
8/26/2018,-0.826979214,-1.59094182,-0.990888847
8/27/2018,2.644602672,3.781293452,5.085633262
8/28/2018,3.074084393,3.815084653,4.604983481
8/29/2018,-0.692188449,-2.42394793,-1.994780361
8/30/2018,-0.978126997,-1.79978725,-2.350761648
8/31/2018,0.850503612,-0.38753741,2.669804839
9/1/2018,2.211980827,4.359304355,6.500549059
9/2/2018,1.104788726,-0.328434315,-0.4573056
9/3/2018,-0.174077314,-1.736583924,-0.420718765
9/4/2018,1.399438795,-1.222437596,3.574401221
9/5/2018,-7.726926616,-18.68662996,-13.69401159
9/6/2018,-3.881447835,-0.910768454,-1.628229647
9/7/2018,-0.95111781,-5.652105036,-2.241231435
9/8/2018,-3.727961048,-8.863597024,-5.255012308
9/9/2018,1.20270035,-0.518819293,3.154497941
9/10/2018,0.457720575,0.078709961,-0.597914346
9/11/2018,-0.134287561,-6.095525559,-4.08181659
9/12/2018,0.484079116,-0.93750373,-1.357139294
9/13/2018,2.605722143,15.28547336,5.574890405
9/14/2018,-0.07058277,0.186885033,3.740804501
9/15/2018,0.468165083,5.348319274,0.241443868
9/16/2018,-0.39766503,-1.113980358,0.45773865
9/17/2018,-3.620890855,-10.29697947,-7.779511431
9/18/2018,1.434433026,6.114974656,2.962853096
9/19/2018,0.427545946,-0.002863198,0.438656486
9/20/2018,1.893086271,6.96388977,4.232854038
9/21/2018,3.302011844,9.792465356,7.218937329
9/22/2018,-0.192580711,-2.475425782,-0.471324567
9/23/2018,-0.168850503,1.600967302,1.538474938
9/24/2018,-1.716973354,-6.384809882,-5.536092434
9/25/2018,-2.25823622,-4.470332266,-0.744361173
9/26/2018,0.752811746,-1.216450306,-0.246971174
9/27/2018,2.79830639,5.859244369,9.728812246
9/28/2018,-0.488562804,-2.666157716,-1.721675626
9/29/2018,-0.634694426,4.151492342,-0.465627136
9/30/2018,0.357471086,0.523674198,-0.754785837
10/1/2018,-0.542443834,-0.893287353,-1.527266496
10/2/2018,-0.50867908,-1.554377347,-0.834938846
10/3/2018,-0.816190314,-2.945669491,-3.731484411
10/4/2018,1.139547454,0.784167878,1.395325331
10/5/2018,0.696247495,2.42239402,0.835116942
10/6/2018,-0.515968657,-1.09006675,-1.569099336
10/7/2018,0.222213828,0.443766978,0.54664219
10/8/2018,0.7463298,1.386881047,2.15318737
10/9/2018,-0.144159824,-0.555281356,-1.177027521
10/10/2018,-0.859753815,-0.970689551,-1.245882509
10/11/2018,-5.00019834,-16.06509519,-11.63951164
10/12/2018,0.293144817,3.814274677,4.525791585
10/13/2018,0.181847325,1.582903374,-0.186547372
10/14/2018,0.078586536,-2.064644908,-2.365496483
10/15/2018,4.857943968,7.147637516,5.158715816
10/16/2018,-0.006521237,0.198375,-1.478511783
10/17/2018,-0.78348736,-1.445365777,-0.732591609
10/18/2018,-1.034776339,-1.801687117,-2.133694822
10/19/2018,-0.174468288,0.184409296,0.938944385
10/20/2018,0.3678001,0.835916525,0.64636046
10/21/2018,-0.105403649,-0.140191019,-0.837666698
10/22/2018,0.074202379,-0.53523511,-1.345342666
10/23/2018,-0.176038848,0.143102562,0.646316375
10/24/2018,0.310383204,-0.236861592,-0.050060313
10/25/2018,-0.300958852,-0.555800714,-0.533941394
10/26/2018,-0.023779648,0.300909494,-0.259789928
10/27/2018,0.086951357,0.433293786,-0.320353463
10/28/2018,0.092745396,0.566079312,0.010592294
10/29/2018,-2.370505794,-3.953431146,-5.518364014
10/30/2018,0.025899777,0.15665932,0.341750431
10/31/2018,-0.263016211,-0.088584047,0.411055856
11/1/2018,0.952415918,0.755390501,1.679557725
11/2/2018,0.167145251,0.886500137,2.106146249
11/3/2018,-0.425458723,-0.223784441,-0.69607428
11/4/2018,0.233760569,3.646602476,5.177404516
11/5/2018,0.682706811,0.773551497,-0.123479153
11/6/2018,0.644109018,4.476994346,4.479861252
11/7/2018,1.069962336,-0.580904329,-3.139146994
11/8/2018,-1.170264656,-2.280102922,-3.350314087
11/9/2018,-1.055206853,-1.0163443,-0.911534701
11/10/2018,0.369581929,1.170539734,0.974638394
11/11/2018,0.031982128,-0.561328581,-1.978748067
11/12/2018,-0.623901347,-0.436262428,-1.395306344
11/13/2018,-0.184889135,-1.707076064,-1.878840909
11/14/2018,-9.767137194,-12.29487604,-12.24590805
11/15/2018,-1.57397704,-0.325806595,0.77388559
11/16/2018,-1.283278997,-3.113280426,-3.388979733
11/17/2018,-0.380585373,-0.671318088,-1.248263084
11/18/2018,1.24605416,1.762055434,0.951606754
11/19/2018,-13.37324532,-15.75222825,-13.43510569
11/20/2018,-8.613793662,-12.62677943,-9.816574173
11/21/2018,3.376104896,4.881117149,4.921892331
11/22/2018,-5.133013014,-7.311579584,-7.140060877
11/23/2018,-0.431294939,-2.691272446,-0.109955836
11/24/2018,-10.72781383,-7.949969578,-9.148093975
11/25/2018,3.329501455,2.604537257,5.73112009
11/26/2018,-5.756653782,-6.968654372,-4.794741545
11/27/2018,1.100520207,1.546132842,5.636668966
11/28/2018,11.42978167,11.29715586,11.45135439
11/29/2018,0.503280353,-3.998231807,-2.394549853
11/30/2018,-6.113285765,-3.718846872,-5.126674419
12/1/2018,4.913869145,4.828199589,7.098054436
12/2/2018,-1.774608966,-1.893747808,-1.827527409
12/3/2018,-5.936094618,-6.412881683,-7.831805774
12/4/2018,1.611731662,1.183538291,0.364702261
12/5/2018,-5.127732416,-7.021448299,-6.063229472
12/6/2018,-6.203872778,-10.45566464,-8.027167114
12/7/2018,-2.873093609,1.671197329,-6.202111273
12/8/2018,1.642646803,-1.216497296,-1.616642822
12/9/2018,3.973390958,3.236147583,4.355715646
12/10/2018,-3.087192402,-3.632889244,-5.122836674
12/11/2018,-2.228819241,-2.988852356,-3.312303894
12/12/2018,1.821009054,1.852818429,2.904945685
12/13/2018,-4.969183364,-4.474928726,-3.368065954
12/14/2018,-2.14844047,-2.578039922,-0.864134175
12/15/2018,-0.176504879,0.157179027,1.355650261
12/16/2018,0.496712251,0.972620998,7.630781997
12/17/2018,9.008303977,11.57809503,14.34406508
12/18/2018,4.235760435,6.284441891,2.983598656
12/19/2018,1.349859428,0.154402637,-1.524010595
12/20/2018,10.37095132,14.76104035,10.55859312
12/21/2018,-5.75404708,-5.782845395,-6.156144779
12/22/2018,3.019058043,6.633349319,3.439643135
12/23/2018,-0.378717,11.99539255,5.034430117
12/24/2018,1.990979988,7.244085996,-0.786045056
12/25/2018,-6.450950196,-7.411444124,-6.212484818
12/26/2018,1.095714471,1.556699291,-0.476734092
12/27/2018,-5.248858958,-11.59492316,-8.685863001
12/28/2018,7.362447709,18.07500833,14.90155599
12/29/2018,-2.637924429,0.269764434,-2.909268979
12/30/2018,1.192122353,1.333960534,1.303704255
12/31/2018,-3.188145577,-4.641227775,-4.716877586
1/1/2019,2.693765709,5.586904145,4.96158664
1/2/2019,2.59890422,10.10391343,4.545821614
1/3/2019,-2.704974339,-3.813455164,-4.20827847
1/4/2019,0.546722253,3.652348236,1.17860448
1/5/2019,-0.324620683,0.683557149,7.815968748
1/6/2019,6.018888854,1.354166036,12.48534421
1/7/2019,-1.260458875,-3.833361296,-3.798025226
1/8/2019,0.139112139,-0.883052932,4.42636273
1/9/2019,0.110361073,0.294947112,-1.251737891
1/10/2019,-8.831366815,-14.70654806,-13.1318602
1/11/2019,0.229439823,-0.837206583,-4.542547901
1/12/2019,-0.706858437,-1.240153334,0.175691913
1/13/2019,-2.9592732,-7.199313591,-6.334924455
1/14/2019,4.309066729,10.41159102,6.677057016
1/15/2019,-2.03388803,-5.451367686,-2.630468612
1/16/2019,0.670165769,1.240938467,1.004057324
1/17/2019,0.644516688,0.15771706,0.204984992
1/18/2019,-0.563388599,-2.20754534,-1.809934487
1/19/2019,1.933627946,2.899554597,3.957770585
1/20/2019,-3.421009747,-4.050938962,-4.222078651
1/21/2019,-0.693726913,-1.93930252,0.116956326
1/22/2019,0.798221975,1.356886261,1.51077333
1/23/2019,-0.539705497,-1.090502321,1.00216932
1/24/2019,0.439104371,-0.076389706,2.419073469
1/25/2019,-0.030537381,-0.838887698,0.627602677
1/26/2019,0.074854313,0.094860692,0.511532303
1/27/2019,-0.513388815,-2.646994316,-1.682295181
1/28/2019,-3.167312042,-6.009697941,-4.275711802
1/29/2019,-0.643533063,-0.930444176,-0.327405374
1/30/2019,1.103927118,3.133884656,2.681417051
1/31/2019,-0.814326932,-1.695499788,-0.873065303
2/1/2019,0.872018377,0.512581273,3.711921334
2/2/2019,0.949426526,2.621018755,4.775779756
2/3/2019,-1.620175464,-2.660132746,-2.778249154
2/4/2019,-0.140281644,0.306005708,2.001756812
2/5/2019,0.208240769,-0.350655428,0.433960237
2/6/2019,-1.517143029,-2.34935621,-3.863945177
2/7/2019,-0.418778978,-0.36598361,0.878852951
2/8/2019,7.863239296,14.09327245,30.8294881
2/9/2019,0.120632808,0.136784089,3.04974119
2/10/2019,0.517122475,4.501015534,4.548139673
2/11/2019,-1.131583686,-2.81082727,-7.783618864
2/12/2019,0.13972857,1.050216138,1.727784805
2/13/2019,-0.58732282,-0.015243576,-4.3957647
2/14/2019,-0.418210433,-0.949297826,-0.850271083
2/15/2019,0.108655279,0.585040776,2.543482742
2/16/2019,0.247922565,0.94989723,2.096250471
2/17/2019,1.213530622,8.387670858,0.765244982
2/18/2019,6.583803986,9.355989123,9.367084082
2/19/2019,0.801389585,-0.514846252,-0.37153521
2/20/2019,1.335819936,2.895256532,8.192445349
2/21/2019,-1.142611083,-2.289129476,-5.087025204
2/22/2019,1.300124196,2.026682949,1.330847524
2/23/2019,3.42028046,6.50802385,3.765017493
2/24/2019,-8.016830708,-14.44800078,-13.54916595
2/25/2019,1.896606068,2.922430498,3.434471249
2/26/2019,-0.729863396,-1.239557531,-1.562188643
2/27/2019,-0.085891012,-1.422057505,0.198486778
2/28/2019,0.097065464,0.455669877,1.438810643
3/1/2019,0.124477487,-0.221305892,2.703414676
3/2/2019,0.125176686,-1.639258633,3.217971323
3/3/2019,-0.446102653,-1.458594154,-1.295602088
3/4/2019,-2.225493632,-3.383981641,-4.027025658
3/5/2019,3.584097393,7.864083335,14.4306068
3/6/2019,0.194222245,0.701602052,4.990962687
3/7/2019,0.193182859,-0.543883437,2.518190911
3/8/2019,-0.264676578,-2.10630306,-1.905059595
3/9/2019,1.593951076,2.100435309,3.542529109
3/10/2019,-0.2955574,-0.874603556,-1.5580546
3/11/2019,-1.173513532,-2.138549488,-3.080784544
3/12/2019,0.100607588,0.454933771,2.845242341
3/13/2019,-0.062391085,-0.8775545,-1.866534103
3/14/2019,0.451833463,0.336564944,1.163883575
3/15/2019,0.931155829,2.976700818,4.250437054
3/16/2019,2.21703275,3.418061802,4.840704165
3/17/2019,-0.580351127,-1.683749632,-0.971747817
3/18/2019,0.180817538,-0.447102531,-1.598486276
3/19/2019,0.959275679,0.821234481,0.582033595
3/20/2019,0.400033682,0.118958836,0.381057102
3/21/2019,-1.422623875,-2.87895225,-2.412987823
3/22/2019,-0.132990996,0.399147699,0.750568291
3/23/2019,0.29468806,0.771551809,2.54849625
3/24/2019,-0.338423946,-0.906355754,-1.833353227
3/25/2019,-1.46929847,-1.427802052,-1.207392411
